JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
66231,0.005,1.5647,1.7792,0.6773,0.2672,1,29
74229,0.0068,1.5395,1.9474,0.6618,0.514,0,29
71119,0.0056,1.5448,1.7604,0.7705,0.5063,1,29
62328,0.0049,1.4572,1.699,0.7235,0.3208,1,29
70630,0.0088,1.6731,1.7442,0.6549,0.5134,1,29
82563,0.006,2.2225,1.8419,0.8518,0.2338,0,29
66168,0.0049,1.4861,1.687,0.8083,0.2839,1,29
60879,0.0021,1.5432,1.5335,0.8175,0.1751,1,29
86049,0.0066,1.9194,2.0477,0.8044,0.3832,1,29
157493,0.0182,2.7785,2.9161,0.7738,0.4693,0,21
152219,0.0222,2.764,3.251,0.7042,0.5666,1,21
132177,0.0175,2.5095,2.6526,0.6398,0.3918,0,21
99669,0.0153,2.5016,2.6811,0.6462,0.4801,0,54
84686,0.0128,2.1754,2.2585,0.7562,0.3319,0,54
112696,0.0175,2.5858,2.6709,0.7661,0.4677,1,54
100197,0.0154,2.4536,2.6916,0.6801,0.4584,0,54
100973,0.0109,2.0371,1.9839,0.7292,0.558,1,29
79805,0.0076,1.6298,2.0408,0.7077,0.5729,1,29
79805,0.0076,1.6298,2.0408,0.7077,0.5729,1,29
76596,0.0095,1.7485,1.8441,0.6846,0.3035,1,29
96013,0.0116,1.9233,2.2688,0.615,0.5222,1,29
108740,0.0105,2.4422,2.2984,0.7363,0.6062,1,29
72178,0.0065,1.8288,1.7945,0.7018,0.3974,1,29
100572,0.0112,2.6336,2.2484,0.7579,0.4162,1,0
89071,0.0082,2.3183,2.0104,0.8159,0.2803,1,0
98636,0.0132,2.2977,2.436,0.7243,0.4918,1,0
65792,0.0063,1.8509,1.7374,0.7181,0.3098,1,0
70474,0.006,1.6279,1.8649,0.6936,0.3202,0,19
70474,0.006,1.6279,1.8649,0.6936,0.3202,0,19
76357,0.0062,2.0945,1.6923,0.7446,0.2166,1,19
73724,0.0069,1.9011,1.8051,0.6796,0.3536,1,19
73413,0.0067,1.541,1.9056,0.7322,0.4324,1,19
78236,0.0055,1.5863,1.9639,0.8098,0.3359,0,19
89256,0.0084,2.1191,1.8337,0.7447,0.4059,1,19
90168,0.0096,2.0406,2.0636,0.6764,0.3892,1,19
101863,0.0163,2.3714,2.7508,0.7324,0.5943,1,0
93602,0.0135,2.3748,2.4421,0.6658,0.5399,1,0
109315,0.0097,2.5498,2.6138,0.8417,0.3265,1,0
77297,0.0128,2.1194,2.0686,0.7075,0.4203,0,0
122286,0.0129,2.5009,2.4238,0.807,0.3698,0,49
109875,0.0131,1.9487,2.3538,0.6286,0.5989,1,49
115555,0.0138,2.128,2.7351,0.6903,0.5047,1,49
95130,0.0078,2.0042,2.0622,0.7637,0.4394,1,49
102374,0.0137,2.1562,2.1686,0.6998,0.4767,1,49
159618,0.0182,2.8291,2.9898,0.8125,0.4755,1,21
148828,0.0217,2.5459,3.3518,0.6265,0.6331,1,21
132396,0.0148,2.3794,2.8669,0.6928,0.484,1,21
132396,0.0148,2.3794,2.8669,0.6928,0.484,1,21
98978,0.0159,2.1895,2.8301,0.6359,0.6031,1,0
102407,0.0164,2.2004,2.9087,0.651,0.6215,1,0
104343,0.0125,2.3277,2.5221,0.7574,0.4622,1,0
104751,0.0181,2.388,2.469,0.7024,0.5314,1,0
132831,0.0202,2.914,3.0187,0.6829,0.595,0,0
104773,0.0141,2.1152,2.5871,0.7264,0.5256,1,0
122086,0.0167,2.6983,2.7332,0.7855,0.4732,0,0
75732,0.0093,1.8948,2.0922,0.7559,0.4584,1,0
82808,0.0065,2.2112,2.0478,0.8495,0.3729,1,0
82161,0.0082,2.442,2.1036,0.7275,0.3521,1,0
70244,0.0088,1.7099,2.0834,0.7115,0.4354,0,0
107598,0.0154,2.336,2.6024,0.7224,0.5352,1,0
95343,0.0138,2.0423,2.5394,0.7127,0.4936,1,0
104705,0.0134,2.383,2.7024,0.7594,0.3512,1,0
133369,0.0174,2.7817,2.9105,0.8032,0.5044,1,0
120566,0.0165,2.4761,2.1699,0.6649,0.4328,0,49
96689,0.0105,1.8472,2.263,0.6827,0.4933,1,49
104512,0.0145,2.1656,2.1826,0.6707,0.5547,1,49
105342,0.0105,2.2937,2.2543,0.8297,0.4773,1,41
106920,0.014,2.4214,2.519,0.6489,0.463,1,41
90271,0.0075,1.9864,2.0482,0.7572,0.4857,1,41
103841,0.0113,2.1545,2.4249,0.7388,0.4579,1,41
93578,0.0115,2.1465,2.2239,0.7569,0.4512,1,41
93578,0.0115,2.1465,2.2239,0.7569,0.4512,1,41
77965,0.0087,1.6045,2.1258,0.6656,0.5483,0,0
77965,0.0087,1.6045,2.1258,0.6656,0.5483,0,0
86059,0.0138,1.8926,1.9674,0.6329,0.7747,1,0
95100,0.0106,2.4898,2.2013,0.7431,0.4532,1,0
84222,0.0098,2.2123,2.1098,0.675,0.4163,1,0
101270,0.0094,2.3414,2.2114,0.8222,0.3454,0,45
94663,0.0088,1.9205,2.3129,0.8137,0.5567,1,45
103202,0.0143,2.1148,2.5453,0.6323,0.4882,1,45
111353,0.0155,2.387,2.6576,0.6589,0.5477,1,45
99461,0.0083,2.2377,2.0296,0.8293,0.4263,0,19
79999,0.0053,1.6304,1.9755,0.8511,0.4588,1,19
89173,0.0095,1.9691,2.0081,0.7666,0.5268,1,19
76374,0.0075,1.6716,2.0549,0.6764,0.5325,1,19
111722,0.0066,2.2876,2.2499,0.8528,0.4227,0,19
84244,0.0096,2.0444,2.0794,0.7742,0.4381,1,0
75013,0.0097,1.744,1.8685,0.7057,0.4206,0,0
86422,0.01,1.8134,2.2405,0.6845,0.4073,1,0
90474,0.01,2.1284,2.1548,0.7108,0.4565,1,0
101426,0.0087,2.2888,2.1088,0.8389,0.3947,0,29
85605,0.0085,2.0344,1.9876,0.7668,0.4144,1,29
103730,0.01,2.4975,2.1898,0.7394,0.3868,1,29
75560,0.0074,1.5987,1.921,0.7233,0.5499,1,29
79415,0.006,1.4596,1.8771,0.7882,0.3625,1,29
126698,0.0159,2.6519,2.7182,0.719,0.569,1,45
92144,0.011,2.0518,2.1284,0.6945,0.503,1,45
98872,0.01,1.9698,2.4294,0.7637,0.4812,1,45
99876,0.0127,2.158,2.622,0.6795,0.4238,1,45
98216,0.0123,2.1871,2.2855,0.7554,0.4819,1,41
98216,0.0123,2.1871,2.2855,0.7554,0.4819,1,41
101595,0.0126,2.1673,2.3348,0.7826,0.5361,1,41
107582,0.0134,2.3745,2.5044,0.6741,0.4648,1,41
100878,0.0136,2.1235,2.4461,0.5599,0.4207,1,41
97030,0.0097,1.9607,2.4184,0.792,0.4322,1,41
168130,0.0206,2.9241,3.0812,0.7508,0.4676,1,21
135946,0.0159,2.3323,2.8573,0.7326,0.4573,1,21
141338,0.0173,2.4692,3.0177,0.6652,0.5208,1,21
87421,0.012,2.3856,2.3266,0.6664,0.4699,1,0
100241,0.0125,2.43,2.3477,0.7987,0.4238,1,0
96561,0.0159,2.3948,2.5456,0.7048,0.5003,1,0
91683,0.0118,2.0209,2.5023,0.7044,0.4943,1,0
164592,0.0218,2.9536,3.157,0.7059,0.4731,1,21
135545,0.0134,2.7879,2.5216,0.7749,0.4559,1,21
151668,0.0169,2.9525,2.73,0.6767,0.4529,1,21
106391,0.0169,2.3809,2.9618,0.6412,0.5979,1,0
98655,0.0159,2.3121,2.3787,0.7231,0.4424,1,0
98655,0.0159,2.3121,2.3787,0.7231,0.4424,1,0
110497,0.0162,2.5727,2.2581,0.7102,0.447,1,0
126912,0.0222,2.7819,3.0932,0.6786,0.5646,1,0
95287,0.0105,2.0098,1.9567,0.7089,0.434,1,19
91009,0.0078,1.8768,2.1673,0.7226,0.4011,1,19
69640,0.0042,1.5239,1.8246,0.8284,0.3088,0,19
91718,0.0099,2.1303,1.8657,0.7274,0.3565,1,19
96437,0.0084,2.4611,2.0818,0.7452,0.4307,1,19
102543,0.0127,2.1058,2.6313,0.6831,0.4158,1,45
116109,0.0153,2.4152,2.7199,0.7416,0.5731,1,45
87726,0.0093,1.738,2.2208,0.7459,0.5366,1,45
87726,0.0093,1.738,2.2208,0.7459,0.5366,1,45
104912,0.011,2.2491,2.5131,0.7903,0.3529,1,45
95061,0.0077,2.1983,2.0156,0.8386,0.3644,1,29
102895,0.0095,2.5568,2.157,0.7502,0.3082,1,29
83669,0.0063,1.7741,1.9437,0.79,0.4866,0,29
86206,0.0066,1.782,1.9863,0.7841,0.3558,0,29
81141,0.0078,1.8536,1.8987,0.7751,0.3636,1,29
80224,0.0073,1.693,1.8587,0.7621,0.5326,1,29
117426,0.009,2.4428,2.3263,0.7694,0.3353,0,29
131777,0.0159,2.3429,2.6359,0.7154,0.486,1,21
178708,0.0242,3.002,2.7394,0.6713,0.5088,1,21
120981,0.0149,2.5121,2.4538,0.7037,0.5046,1,21
106208,0.0171,2.6307,2.7638,0.6653,0.4517,1,54
92087,0.0142,2.3092,2.2688,0.6752,0.4097,1,54
77664,0.0083,1.8793,2.1081,0.7529,0.368,1,54
103582,0.0149,2.1371,2.7986,0.708,0.5056,1,54
98927,0.0157,2.2398,2.4642,0.6662,0.5532,1,54
87871,0.0115,2.2188,2.3938,0.672,0.4624,1,0
111815,0.0143,2.4558,2.7707,0.7847,0.4361,0,0
112062,0.0171,2.4091,2.3998,0.7106,0.5158,1,0
112062,0.0171,2.4091,2.3998,0.7106,0.5158,1,0
93489,0.0146,2.1185,2.7395,0.6233,0.5863,0,0
113902,0.0154,2.1758,2.7708,0.6823,0.5653,1,41
113137,0.0125,2.6953,2.4791,0.7432,0.4475,1,41
97265,0.0118,1.8287,2.4466,0.6913,0.627,0,41
108756,0.0121,1.9131,2.4173,0.7581,0.5846,1,41
120508,0.0139,2.5375,2.4848,0.8179,0.3988,1,41
107625,0.0125,2.2571,2.3066,0.7686,0.449,1,49
122840,0.0081,2.5791,2.4744,0.8501,0.3197,1,49
92515,0.0079,1.8268,2.1087,0.7864,0.3701,1,49
109119,0.0129,1.9738,2.5653,0.6757,0.513,1,49
114247,0.0148,2.3631,2.5069,0.6489,0.5489,1,49
89451,0.0094,2.2188,1.897,0.7301,0.4107,1,0
93614,0.0088,2.4673,2.151,0.7692,0.3976,1,0
104966,0.0149,2.1349,2.6684,0.654,0.5685,0,0
81529,0.0095,1.8621,2.178,0.714,0.3498,1,0
100342,0.0139,2.2774,2.4969,0.7074,0.4668,1,0
110800,0.017,2.4393,2.3545,0.6781,0.5398,1,0
119643,0.0194,2.5602,3.0821,0.7251,0.5272,1,0
98144,0.0148,2.2759,2.4726,0.62,0.3232,1,0
102697,0.0094,2.3772,2.1594,0.846,0.3619,0,19
79345,0.0079,1.8679,1.8725,0.6062,0.4217,1,19
84410,0.006,1.7649,1.9622,0.816,0.4263,1,19
84410,0.006,1.7649,1.9622,0.816,0.4263,1,19
90086,0.0086,2.073,1.8645,0.7485,0.4366,1,19
105425,0.0132,2.3397,2.2482,0.6635,0.545,1,19
93415,0.01,2.1032,2.015,0.6852,0.5098,1,19
95027,0.0134,2.3499,2.4928,0.6875,0.4691,1,0
104112,0.0169,2.5222,2.6052,0.6571,0.4868,1,0
104112,0.0169,2.5222,2.6052,0.6571,0.4868,1,0
91906,0.0129,2.1875,2.3609,0.6626,0.3552,1,0
93779,0.0117,2.102,2.4713,0.721,0.4395,0,0
106574,0.017,2.32,3.006,0.6523,0.5706,1,0
116971,0.0194,2.4597,3.3141,0.6542,0.585,1,0
95640,0.013,2.2205,2.6859,0.7163,0.4244,1,0
105300,0.0131,2.6045,2.6958,0.7608,0.3166,1,0
107645,0.0106,2.3374,2.3046,0.819,0.4422,0,29
110461,0.0134,2.1926,2.7281,0.7187,0.495,1,29
88968,0.0106,2.1627,2.216,0.6625,0.416,1,29
95985,0.0122,2.1102,2.2893,0.6595,0.3196,1,29
95293,0.01,2.1139,2.2844,0.7705,0.4785,1,29
91465,0.0106,1.9998,2.3893,0.7049,0.3541,1,29
102674,0.017,2.2712,3.0844,0.6647,0.583,1,54
128178,0.0154,2.7833,3.0192,0.7804,0.4241,1,54
110417,0.0194,2.3231,2.6794,0.6642,0.5151,1,54
113455,0.0176,2.3543,3.1157,0.7072,0.4723,0,54
97580,0.0112,2.0587,2.1392,0.7197,0.5619,0,19
116226,0.0129,2.6104,2.393,0.7353,0.4321,1,19
105565,0.0121,1.932,2.5331,0.6409,0.6073,1,19
101509,0.012,2.2865,2.2752,0.6813,0.4969,1,19
85439,0.0095,2.0592,1.9417,0.6844,0.2979,1,19
94320,0.008,1.9624,2.1706,0.7483,0.4443,1,19
107706,0.0138,2.1147,2.714,0.7056,0.514,1,41
109769,0.0119,2.5759,2.4095,0.7263,0.5408,1,41
109769,0.0119,2.5759,2.4095,0.7263,0.5408,1,41
127484,0.0117,2.5461,2.6547,0.806,0.4298,1,41
101354,0.0125,2.2132,2.3965,0.7158,0.5358,1,41
111818,0.0159,2.5169,2.4412,0.7325,0.3513,1,41
128758,0.0151,2.71,2.543,0.7365,0.5028,0,49
121067,0.0142,2.2263,2.793,0.6747,0.4967,0,49
134063,0.017,2.3113,2.6481,0.7056,0.6207,1,49
113045,0.0168,2.2795,2.7737,0.6096,0.489,1,45
99588,0.0096,2.126,2.2915,0.7159,0.4527,1,45
96126,0.01,1.7622,2.2575,0.6884,0.4544,0,45
100281,0.0115,2.0009,2.332,0.7075,0.4952,1,19
119392,0.0133,2.5759,2.3318,0.7899,0.3525,1,19
115752,0.0146,2.3122,2.5715,0.7298,0.5129,0,19
115628,0.014,2.7491,2.656,0.7315,0.3923,1,45
92589,0.0085,1.9272,2.3394,0.8301,0.3371,1,45
125819,0.0154,2.5564,2.609,0.787,0.4566,0,45
126524,0.0163,2.7813,2.7641,0.7528,0.4772,0,41
101895,0.0109,2.1382,2.5139,0.7774,0.4381,0,41
107777,0.0127,2.214,2.5233,0.738,0.4852,1,41
108065,0.0143,2.3858,2.0319,0.6672,0.4401,1,41
140799,0.0174,2.7554,2.6749,0.7438,0.5637,1,21
129566,0.0155,2.5698,2.4466,0.7321,0.4847,1,21
144209,0.0159,2.8958,2.5702,0.6632,0.4258,1,21
99667,0.015,2.2197,2.8471,0.6845,0.5425,1,0
92386,0.013,2.2239,2.4463,0.7602,0.4621,1,0
112958,0.0178,2.3185,3.0792,0.6762,0.6274,1,0
121386,0.0153,2.3604,2.5116,0.7217,0.4653,1,49
118026,0.0154,2.2073,2.8519,0.6497,0.5595,0,49
108496,0.0122,1.9352,2.484,0.7021,0.4989,1,49
104017,0.0103,1.9248,2.2644,0.711,0.4734,1,49
114796,0.019,2.4682,2.7537,0.7016,0.5742,1,54
120398,0.0214,2.7059,3.0556,0.6436,0.5003,1,54
96427,0.0128,2.1961,2.683,0.7525,0.4155,0,54
104079,0.0119,2.3108,1.9323,0.718,0.3276,1,19
87060,0.0094,1.6626,2.1287,0.7015,0.5259,0,19
87060,0.0094,1.6626,2.1287,0.7015,0.5259,0,19
88285,0.0074,2.1032,2.0982,0.76,0.3292,1,19
98875,0.0108,1.9318,2.428,0.6774,0.4073,0,19
118286,0.013,2.5127,2.4758,0.8104,0.4426,1,45
113542,0.0088,2.4337,2.4493,0.8349,0.2713,1,45
115051,0.0143,2.1906,2.6971,0.7086,0.5409,1,45
110933,0.0106,2.4746,2.2854,0.7571,0.4958,0,29
95321,0.0106,2.2094,2.1927,0.6435,0.4204,0,29
90379,0.0095,2.1375,1.9412,0.689,0.5241,0,29
91428,0.0078,1.7551,2.0337,0.7933,0.3903,0,29
91428,0.0078,1.7551,2.0337,0.7933,0.3903,0,29
122959,0.0181,2.9852,3.0056,0.712,0.5681,0,54
122959,0.0181,2.9852,3.0056,0.712,0.5681,0,54
114853,0.0175,2.7613,2.8174,0.712,0.4252,0,54
113923,0.018,2.3917,2.7101,0.7183,0.5232,1,0
112979,0.0187,2.4948,2.7735,0.6975,0.5629,1,0
101226,0.0143,2.0999,2.7007,0.6976,0.4954,1,0
126167,0.0181,2.5849,3.0615,0.745,0.4844,1,0
117956,0.014,2.1882,2.7476,0.697,0.4731,1,49
147553,0.0186,2.7685,2.8775,0.6963,0.6273,1,49
102153,0.0088,2.1241,2.1574,0.7817,0.4389,1,49
109526,0.0124,2.3105,2.1171,0.7577,0.39,1,29
86635,0.0105,2.009,1.9325,0.7186,0.4737,1,29
112780,0.013,2.0849,2.6558,0.6552,0.5479,1,29
105607,0.0124,2.0596,2.1764,0.7058,0.5082,1,29
131639,0.0168,2.626,2.7035,0.7615,0.4362,1,41
101991,0.013,1.91,2.5047,0.6982,0.5363,1,41
107524,0.0154,2.2013,2.3413,0.7146,0.3909,1,41
126711,0.0173,2.3062,2.9761,0.6734,0.5276,1,41
113950,0.0154,2.2061,2.9641,0.6877,0.5304,1,41
106147,0.0113,2.4317,2.3399,0.8592,0.3818,1,0
106147,0.0113,2.4317,2.3399,0.8592,0.3818,1,0
95892,0.0103,2.3166,1.9471,0.7448,0.3723,0,0
95892,0.0103,2.3166,1.9471,0.7448,0.3723,0,0
116295,0.013,2.7548,2.5597,0.7523,0.4509,0,0
123922,0.0176,2.8551,2.927,0.7059,0.5782,1,0
85729,0.0127,2.2295,2.234,0.6233,0.3898,0,0
85729,0.0127,2.2295,2.234,0.6233,0.3898,0,0
105360,0.0145,2.2866,2.706,0.7142,0.4766,1,0
132105,0.0207,2.939,3.1493,0.6774,0.5382,1,0
118143,0.0182,2.6544,2.8974,0.6971,0.5244,1,0
110489,0.0183,2.5418,2.4449,0.6548,0.5381,1,0
116295,0.0155,2.5062,2.955,0.7235,0.4816,1,0
104275,0.0116,1.9208,2.5785,0.6946,0.5056,0,19
95772,0.0121,1.997,2.0433,0.6947,0.6145,1,19
96745,0.0116,2.1075,2.1317,0.7466,0.4785,0,19
125965,0.0231,2.5801,3.2146,0.6848,0.6575,1,0
86330,0.0094,2.0099,2.3874,0.7963,0.4822,1,0
111892,0.0161,2.7258,2.732,0.7331,0.4945,1,0
111892,0.0161,2.7258,2.732,0.7331,0.4945,1,0
102388,0.0157,2.4294,2.6413,0.6681,0.5229,0,0
123745,0.0152,2.4185,2.498,0.7059,0.5108,1,21
136628,0.0168,2.4058,2.6961,0.7019,0.5329,1,21
122032,0.0149,2.1708,2.4747,0.6873,0.6692,1,21
112774,0.019,2.3804,2.8957,0.6778,0.5996,1,54
114843,0.0174,2.7552,2.8344,0.7189,0.4742,0,54
109970,0.0176,2.3396,2.7741,0.7157,0.6233,0,54
132371,0.016,2.3172,2.6637,0.6837,0.5374,1,21
131525,0.0163,2.2356,2.9154,0.6445,0.6993,1,21
120447,0.0134,2.5949,2.3236,0.755,0.4492,1,21
109720,0.0152,2.4322,2.4621,0.7427,0.4936,1,29
98971,0.0121,2.0436,2.5979,0.7104,0.4338,0,29
110122,0.0159,2.5277,2.5135,0.6676,0.4974,1,29
100933,0.0114,2.0262,2.4703,0.6988,0.4354,1,29
100612,0.0108,1.8557,2.2922,0.7287,0.5859,0,29
81118,0.0113,2.006,2.4863,0.7138,0.5171,1,0
74663,0.01,2.1131,2.0209,0.6552,0.3345,1,0
88146,0.015,2.2454,2.1605,0.6921,0.4523,0,0
120982,0.0167,2.333,2.2942,0.6908,0.4812,1,41
122339,0.0179,2.3473,3.0119,0.6862,0.6213,1,41
133959,0.0124,2.6691,2.7689,0.7906,0.4121,1,41
114144,0.0138,2.2285,2.7465,0.7489,0.4467,1,41
130451,0.0156,2.7443,2.8399,0.7408,0.4926,1,41
134866,0.0179,2.3855,2.9973,0.6542,0.5615,1,49
144442,0.0139,2.5613,2.8613,0.7877,0.4989,0,49
101077,0.0109,1.9568,2.2334,0.6776,0.3886,0,49
94202,0.0115,2.1565,2.2743,0.7675,0.4092,1,0
98046,0.0105,2.5755,2.2298,0.7383,0.4404,0,0
87654,0.0093,2.0188,2.1007,0.7492,0.5225,0,0
120528,0.0161,2.428,2.5857,0.777,0.4956,1,45
101359,0.0121,1.9666,2.3472,0.6741,0.4689,1,45
101359,0.0121,1.9666,2.3472,0.6741,0.4689,1,45
125486,0.0152,2.5194,2.4923,0.7903,0.4496,1,45
106183,0.0108,2.2206,2.0223,0.7515,0.4007,0,19
106183,0.0108,2.2206,2.0223,0.7515,0.4007,0,19
117500,0.0146,2.323,2.5045,0.6831,0.5384,0,19
92266,0.0066,2.0732,2.0738,0.7824,0.3204,0,19
109799,0.0172,2.5048,2.8222,0.6653,0.5596,1,0
112394,0.0179,2.4165,2.9884,0.6774,0.4646,0,0
111019,0.0171,2.3728,2.6887,0.7141,0.5634,0,0
132902,0.0197,2.9521,2.9883,0.7071,0.5687,1,0
137792,0.0255,2.7673,3.4498,0.6591,0.5941,1,0
111793,0.0165,2.3878,3.0511,0.6597,0.4879,1,0
112865,0.0142,2.527,2.8254,0.7333,0.3721,1,0
112425,0.0172,2.447,2.7801,0.71,0.5242,1,0
111265,0.0198,2.4065,2.6203,0.6562,0.4511,1,0
116703,0.0185,2.5882,2.2595,0.6967,0.4064,1,0
126335,0.018,2.8871,3.008,0.7095,0.5617,0,0
113209,0.0178,2.2994,3.157,0.654,0.6255,0,0
127790,0.0181,2.9416,2.9347,0.7031,0.5414,1,54
111711,0.0143,2.3542,2.8387,0.7552,0.4168,1,54
118744,0.02,2.5722,2.7831,0.6921,0.5383,1,54
111012,0.018,2.6158,2.8337,0.6383,0.4705,0,0
127177,0.0137,2.7383,2.8399,0.8049,0.4076,1,0
120767,0.0198,2.6897,2.9149,0.6691,0.6103,1,54
112321,0.0182,2.2865,2.7362,0.6449,0.634,1,54
94956,0.0134,1.9648,2.6443,0.6868,0.5847,1,54
112938,0.0152,2.27,2.903,0.7239,0.5403,1,54
119719,0.015,2.6422,2.6302,0.7273,0.455,1,41
114226,0.0183,2.364,2.3632,0.6893,0.5524,1,41
120945,0.0161,2.3453,2.9594,0.6542,0.4984,1,41
135068,0.0206,2.4585,3.3355,0.6347,0.6285,1,41
129939,0.0173,2.6892,2.7011,0.6912,0.5362,1,45
129939,0.0173,2.6892,2.7011,0.6912,0.5362,1,45
116897,0.0158,2.5543,2.7262,0.6659,0.5165,1,45
96379,0.0097,2.062,2.3709,0.7578,0.408,1,45
105664,0.0118,2.1565,2.5716,0.7482,0.382,1,45
90798,0.0087,2.1157,1.9557,0.7096,0.3954,0,29
127884,0.016,2.334,2.4347,0.6682,0.562,0,19
104170,0.0097,1.9959,2.3967,0.7413,0.4724,0,19
105306,0.012,2.2614,2.0118,0.7066,0.4754,0,29
104843,0.0106,2.1237,2.529,0.7691,0.3826,1,29
108259,0.013,2.6536,2.466,0.7259,0.4003,1,29
117864,0.0166,2.4613,2.7562,0.7227,0.5062,1,29
111575,0.0133,2.6326,2.5045,0.7378,0.3893,0,29
125324,0.0148,2.6722,2.6087,0.7479,0.5622,1,29
108542,0.0147,2.3955,2.6683,0.7369,0.5251,0,29
101741,0.0126,1.9128,2.4923,0.6952,0.603,0,29
137297,0.0206,2.9146,3.1847,0.6895,0.5806,1,0
119609,0.0163,2.5292,3.0491,0.7487,0.484,1,0
133341,0.0224,2.7634,3.133,0.7076,0.4169,1,0
117475,0.0126,2.5039,2.31,0.7884,0.3438,0,19
123109,0.0129,2.6768,2.4906,0.7363,0.4907,1,19
90737,0.0121,2.2048,2.2937,0.7375,0.4724,1,0
79760,0.0127,2.1273,2.0522,0.7084,0.4693,1,0
91266,0.0139,2.2018,2.2937,0.7212,0.477,1,0
101193,0.0157,2.4868,2.6243,0.6664,0.53,0,0
133769,0.0146,2.5126,2.5841,0.8036,0.4412,0,49
129903,0.0145,2.4203,2.4744,0.7728,0.5254,1,49
118235,0.0154,2.185,2.7785,0.6834,0.6159,1,49
135981,0.0112,2.5223,2.6617,0.8211,0.432,1,49
105276,0.0099,2.0115,2.3918,0.7853,0.5037,1,49
108225,0.017,2.4453,2.6804,0.7367,0.4869,1,54
108138,0.0205,2.3985,2.6734,0.6839,0.4769,1,54
113800,0.0191,2.6312,2.7771,0.6808,0.5218,1,54
131251,0.0229,2.8313,3.2243,0.638,0.583,1,54
101559,0.0114,2.2948,1.9825,0.7476,0.4083,1,29
115104,0.0151,2.2011,2.8585,0.6625,0.4559,1,29
118673,0.0165,2.4623,2.7882,0.6722,0.4865,0,29
102703,0.0102,2.1524,2.3406,0.7405,0.3996,1,29
121215,0.0156,2.8278,2.6392,0.7243,0.3808,1,45
97044,0.0106,1.8466,2.3546,0.7401,0.537,1,45
108808,0.017,2.2072,2.3907,0.6647,0.4831,1,45
108808,0.017,2.2072,2.3907,0.6647,0.4831,1,45
117834,0.0149,2.3147,2.4765,0.7422,0.5068,0,19
101860,0.0114,2.1181,2.1303,0.7176,0.5242,1,19
117755,0.0134,1.9215,2.4488,0.6931,0.5937,1,19
121322,0.0129,2.4813,2.4351,0.8099,0.3976,0,19
125989,0.0129,2.4985,2.4204,0.8042,0.4404,0,19
124407,0.0139,2.6036,2.5203,0.7228,0.5453,1,19
106574,0.0124,2.3478,2.3823,0.6677,0.4736,0,19
112365,0.013,2.3428,2.0976,0.6945,0.3868,0,19
112365,0.013,2.3428,2.0976,0.6945,0.3868,0,19
127200,0.0145,2.4186,2.4689,0.7728,0.5114,0,19
138700,0.023,2.9944,3.3297,0.6982,0.4668,1,0
138700,0.023,2.9944,3.3297,0.6982,0.4668,1,0
139988,0.0252,2.6228,3.6514,0.6272,0.65,1,0
125381,0.0183,2.4395,3.0393,0.702,0.4761,1,0
135703,0.0203,2.5548,2.4547,0.674,0.4464,1,45
113890,0.0139,2.2377,2.7668,0.7021,0.4652,1,45
113890,0.0139,2.2377,2.7668,0.7021,0.4652,1,45
96574,0.01,2.0213,2.4983,0.7492,0.3574,0,45
141220,0.024,2.9917,3.2608,0.675,0.5843,1,0
132970,0.0202,2.698,3.1917,0.7266,0.4308,1,0
141060,0.0234,2.6853,3.747,0.6631,0.5327,1,0
101139,0.0155,2.3921,2.6152,0.6712,0.5465,0,0
107363,0.0165,2.3996,2.4994,0.718,0.4883,0,0
137622,0.0188,2.5378,2.3428,0.6889,0.4761,1,49
131629,0.0166,2.3134,2.6322,0.704,0.6079,1,49
109568,0.0106,2.1079,2.5351,0.7184,0.4565,1,49
115975,0.0154,2.2477,2.3749,0.7104,0.4938,1,49
118910,0.0166,2.8296,2.8771,0.706,0.5203,1,0
120109,0.0162,2.8113,2.7497,0.7521,0.5149,1,0
95393,0.0158,2.2419,2.7473,0.6501,0.5339,1,0
110785,0.0185,2.3768,3.1509,0.6709,0.5383,1,0
112514,0.0158,2.2894,2.8891,0.7301,0.4649,0,0
122686,0.0183,2.5035,2.255,0.6547,0.4629,1,29
127620,0.0115,2.5758,2.7399,0.7945,0.3215,0,29
99621,0.0111,2.0087,2.3638,0.7365,0.4236,0,29
114884,0.0152,2.3698,2.4442,0.78,0.5142,1,29
99197,0.0148,2.2451,2.5403,0.7453,0.5234,0,0
108751,0.0177,2.2766,3.0317,0.6527,0.6272,0,0
127612,0.0166,2.7966,2.7333,0.7231,0.4237,1,45
127612,0.0166,2.7966,2.7333,0.7231,0.4237,1,45
117616,0.0167,2.5133,2.6595,0.6609,0.5094,1,45
110845,0.0123,2.2272,2.6288,0.7349,0.5101,1,45
113838,0.0114,2.352,2.604,0.8112,0.4437,1,45
129340,0.022,2.7964,3.2043,0.6221,0.5971,1,0
140242,0.0221,2.6264,3.3536,0.6946,0.5635,0,0
131227,0.0211,2.6076,3.3311,0.6827,0.5084,1,0
130309,0.0184,2.9362,2.9725,0.6927,0.5613,1,54
128204,0.0221,2.7376,3.2195,0.6959,0.5334,1,54
101454,0.0124,2.2867,2.5919,0.7441,0.443,1,54
123436,0.0174,2.4284,3.1551,0.7493,0.5008,1,54
