JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
114439,0.015,2.2541,2.5351,0.7483,0.5399,1,31
103812,0.0129,2.1333,2.4727,0.7403,0.6788,0,31
131419,0.0168,2.4234,2.6291,0.7085,0.5614,1,77
154560,0.0165,2.7653,2.6635,0.7681,0.5065,0,77
154560,0.0165,2.7653,2.6635,0.7681,0.5065,0,77
104496,0.0132,2.204,2.1315,0.7085,0.5547,0,27
108289,0.0147,2.4123,2.4208,0.6807,0.547,0,27
84771,0.0098,2.1048,2.0269,0.6942,0.3502,0,27
151073,0.0214,3.1267,2.4693,0.6843,0.3617,0,27
102401,0.0118,2.3026,2.0491,0.7459,0.342,0,27
94529,0.0113,2.2304,2.2784,0.6713,0.5272,0,27
163042,0.024,3.0707,3.13,0.7318,0.5159,1,43
145911,0.022,2.8422,2.8244,0.6827,0.4498,0,43
112254,0.0124,2.3974,2.4066,0.7967,0.4557,0,27
96868,0.012,2.2839,2.3615,0.6957,0.4615,0,27
85409,0.0099,1.9958,2.1109,0.6368,0.3212,0,27
152365,0.022,2.8686,2.5231,0.6748,0.4277,0,27
109764,0.013,2.4131,2.3435,0.7926,0.4174,0,27
144499,0.0178,2.8196,2.6724,0.7393,0.5513,1,77
153906,0.0215,2.5246,3.1434,0.6928,0.7193,1,77
145544,0.0148,2.884,2.7141,0.7681,0.4983,1,77
90141,0.0096,2.3056,1.99,0.7622,0.4072,1,27
142122,0.0165,2.6613,2.6668,0.7757,0.4251,0,27
94118,0.0107,2.3733,2.1225,0.7075,0.4473,0,27
104775,0.0139,2.2312,2.5033,0.6944,0.5553,1,27
104186,0.0129,2.4273,2.2256,0.7056,0.3635,0,27
104186,0.0129,2.4273,2.2256,0.7056,0.3635,0,27
81108,0.0074,1.5479,1.9865,0.7475,0.4836,0,27
101075,0.0121,2.3842,2.1331,0.7184,0.4915,0,27
94688,0.0104,1.9379,2.1976,0.7132,0.5098,1,31
105978,0.0115,2.4218,2.3012,0.7032,0.6239,0,31
100549,0.0112,2.4791,2.1691,0.7651,0.3498,1,31
154445,0.0223,2.7626,3.1254,0.6878,0.5187,1,43
154445,0.0223,2.7626,3.1254,0.6878,0.5187,1,43
121357,0.0164,2.6645,2.4421,0.7215,0.4829,1,43
143355,0.0162,2.8396,2.7342,0.7043,0.4751,0,43
143355,0.0162,2.8396,2.7342,0.7043,0.4751,0,43
123466,0.0152,2.3999,2.289,0.6684,0.5637,1,77
137890,0.0176,2.3353,3.081,0.64,0.6541,0,77
163986,0.0217,2.9619,2.8748,0.7155,0.4238,0,77
131707,0.0179,2.5526,2.7839,0.6534,0.6108,1,43
131707,0.0179,2.5526,2.7839,0.6534,0.6108,1,43
114482,0.0148,2.3974,2.4842,0.7245,0.5542,0,43
128457,0.0175,2.2276,3.0491,0.6549,0.6659,0,43
93436,0.0108,2.2411,2.0761,0.6661,0.5483,0,31
107260,0.0136,2.301,2.4722,0.6619,0.5205,0,31
165481,0.0223,2.9578,3.1876,0.6871,0.486,0,77
161560,0.0216,2.7137,3.1381,0.6967,0.5538,1,77
135371,0.0181,2.8659,2.6904,0.7364,0.5505,1,43
133008,0.0189,2.5271,2.9348,0.7196,0.6021,1,43
155641,0.0188,3.073,3.0976,0.7737,0.4083,1,43
108416,0.0128,2.2078,2.409,0.7101,0.5013,1,31
102961,0.0131,2.0189,2.5443,0.6827,0.6548,0,31
109190,0.0092,2.6548,2.2955,0.8189,0.4298,1,31
119822,0.0156,2.4823,2.6336,0.686,0.5236,1,43
173705,0.0259,3.0517,2.767,0.6626,0.5017,1,43
159160,0.0238,2.8691,3.273,0.6844,0.5539,1,43
98724,0.0122,2.2691,2.2123,0.7007,0.5651,0,27
111857,0.0144,2.6271,2.4323,0.7564,0.4309,0,27
99509,0.012,2.0809,2.2298,0.7073,0.5855,0,27
112000,0.014,2.601,2.3689,0.7486,0.3889,0,27
91662,0.0128,2.0728,2.0924,0.7209,0.4684,1,27
91600,0.0105,2.32,1.9887,0.697,0.422,0,27
149525,0.0209,2.8565,2.525,0.6902,0.4243,0,27
110093,0.0141,2.4197,2.4599,0.6704,0.3385,0,27
101504,0.0122,2.3879,2.3861,0.7013,0.398,1,27
123629,0.0129,2.9077,2.5001,0.7824,0.3915,0,27
125642,0.0138,2.7131,2.3822,0.7805,0.3405,0,27
116266,0.0137,2.7612,2.4298,0.7756,0.4299,0,27
120108,0.0148,2.5086,2.51,0.7906,0.4787,0,27
107699,0.0144,2.2113,2.5053,0.7361,0.5156,0,27
90862,0.0104,1.853,2.4134,0.6562,0.4918,1,31
105160,0.0127,2.4477,2.2379,0.7499,0.445,0,31
91148,0.0088,1.7656,2.2309,0.7454,0.5973,1,31
100341,0.0124,2.2389,2.2557,0.7338,0.5859,0,31
100341,0.0124,2.2389,2.2557,0.7338,0.5859,0,31
147408,0.0178,2.9139,2.7173,0.7498,0.5289,0,77
162371,0.021,2.7546,3.0362,0.7316,0.5642,0,77
133723,0.0159,2.2812,2.6145,0.6772,0.6236,1,77
137811,0.0184,2.9436,2.7743,0.7458,0.4191,1,26
144345,0.0211,2.9935,2.9022,0.7236,0.4524,1,26
104624,0.0131,2.336,2.3984,0.6691,0.5527,1,26
92976,0.0117,2.0789,2.1471,0.6509,0.5233,1,26
89790,0.0115,1.9109,2.342,0.6724,0.4599,0,19
76146,0.0075,1.7433,1.913,0.7563,0.2723,0,19
76146,0.0075,1.7433,1.913,0.7563,0.2723,0,19
80250,0.0081,1.8307,2.1131,0.7759,0.3737,1,19
76802,0.0085,1.7349,2.1741,0.6727,0.449,1,19
84305,0.0105,2.3103,1.9629,0.6685,0.3562,1,19
99666,0.0122,2.324,2.2819,0.66,0.438,0,31
117648,0.0122,2.787,2.4007,0.6836,0.4118,0,31
139073,0.0167,2.6346,2.7554,0.7931,0.5222,0,26
92012,0.0093,1.6984,2.1536,0.7652,0.551,1,26
107510,0.0129,2.3487,2.4068,0.6658,0.5555,1,26
98032,0.0114,2.1889,2.2244,0.7344,0.3589,0,19
117304,0.0125,2.5953,2.2622,0.7715,0.3648,1,19
116286,0.0154,2.8305,2.4358,0.7678,0.4008,0,19
109989,0.0124,2.5321,2.4298,0.7092,0.54,1,19
102951,0.0132,2.5437,2.1961,0.7353,0.4158,1,19
117834,0.0127,2.6326,2.2667,0.7634,0.363,1,19
116476,0.0154,2.4924,2.557,0.7199,0.4979,0,31
112891,0.0144,2.3634,2.4669,0.7579,0.5505,1,31
108999,0.0116,2.5165,2.3593,0.7367,0.5904,0,31
124873,0.0183,2.5931,2.6223,0.6918,0.5571,1,26
114844,0.0153,2.3548,2.6303,0.7314,0.6575,1,26
120386,0.0126,2.751,2.4751,0.8053,0.4485,1,26
134465,0.016,2.7265,2.5168,0.7536,0.4479,1,26
139828,0.0189,2.8564,2.818,0.743,0.5338,1,26
139828,0.0189,2.8564,2.818,0.743,0.5338,1,26
103839,0.0132,2.2467,2.3303,0.7181,0.5918,1,26
121525,0.0141,2.5762,2.5876,0.6957,0.6182,0,26
102617,0.013,2.3579,2.2214,0.711,0.4654,1,26
112412,0.0138,2.2655,2.4813,0.7352,0.4784,0,27
128695,0.0132,2.7988,2.6841,0.8025,0.4056,0,27
132579,0.0157,2.6908,2.4975,0.7289,0.3745,0,27
117141,0.0161,2.583,2.5061,0.7405,0.3876,1,19
132197,0.0154,2.9194,2.5179,0.6976,0.4158,0,19
114492,0.0148,2.4766,2.4564,0.7454,0.3426,1,19
109160,0.0154,2.2337,2.876,0.6855,0.5368,1,19
120194,0.0155,2.5256,2.4719,0.7563,0.4571,0,19
114673,0.0146,2.4682,2.535,0.743,0.3859,0,27
108776,0.0161,2.5758,2.365,0.6776,0.3416,1,27
185478,0.0257,3.1656,3.2884,0.7315,0.5451,1,77
132062,0.0174,2.5109,2.4928,0.692,0.5154,1,77
115975,0.0149,2.2406,2.824,0.7036,0.4772,1,52
97257,0.0121,1.8113,2.4884,0.6503,0.6201,0,52
110094,0.0117,2.5223,2.3726,0.7048,0.5785,1,52
86786,0.0093,2.1802,2.0566,0.7184,0.3343,0,27
108794,0.0153,2.0896,2.6057,0.6393,0.5474,0,27
96118,0.0104,2.3005,2.1549,0.706,0.4769,1,31
96118,0.0104,2.3005,2.1549,0.706,0.4769,1,31
89153,0.0092,1.858,2.0636,0.7308,0.564,0,31
109179,0.0149,2.4988,2.3,0.6807,0.4297,0,31
99683,0.0107,2.5041,2.3152,0.7576,0.5284,1,52
103460,0.0133,2.1805,2.4139,0.729,0.6459,1,52
87574,0.0077,1.9301,2.0685,0.743,0.4807,1,52
88331,0.0082,1.8408,2.2167,0.7521,0.4443,1,52
128807,0.0157,2.4506,2.5635,0.7255,0.5676,0,77
172587,0.0252,2.9117,3.3366,0.6438,0.5779,1,77
113170,0.0134,2.699,2.3385,0.7584,0.5597,1,26
108923,0.0135,2.583,2.2398,0.7613,0.4175,1,26
132567,0.0153,2.5612,2.5221,0.7624,0.4723,1,26
107823,0.0127,2.2999,2.3859,0.7223,0.4762,1,26
109081,0.0147,2.3683,2.4077,0.6554,0.59,1,26
114048,0.0143,2.3559,2.1583,0.6978,0.4888,0,28
107110,0.0118,2.0917,2.5127,0.77,0.4889,0,28
86511,0.0108,2.0023,2.1711,0.7298,0.5685,1,52
78937,0.0129,2.0174,2.0969,0.6808,0.4268,1,52
99218,0.0132,2.3073,2.4147,0.7384,0.4786,1,52
98815,0.0135,2.252,2.4712,0.6492,0.5504,1,52
130413,0.0178,2.9414,2.5973,0.7456,0.3118,0,19
124055,0.0168,2.8525,2.5475,0.7475,0.4722,0,19
138577,0.0223,2.6168,3.1788,0.6925,0.6255,1,19
109874,0.013,2.3559,2.4227,0.7091,0.5113,1,31
111207,0.0093,2.693,2.296,0.8108,0.5031,0,31
150988,0.0211,2.8735,2.5283,0.6751,0.4425,0,31
115205,0.0149,2.4609,2.4784,0.6744,0.4785,0,31
109237,0.0141,2.2086,2.4514,0.7192,0.5197,0,28
109237,0.0141,2.2086,2.4514,0.7192,0.5197,0,28
127851,0.0162,2.7288,2.7146,0.6789,0.6088,0,28
110577,0.0126,2.6587,2.4528,0.7342,0.5157,1,26
101371,0.0155,2.1397,2.2163,0.6272,0.5571,1,26
97033,0.0103,2.2538,2.0872,0.7105,0.5445,1,26
97033,0.0103,2.2538,2.0872,0.7105,0.5445,1,26
108661,0.0141,2.3413,2.4787,0.6507,0.5963,1,26
91115,0.0117,2.0133,2.2979,0.7441,0.573,1,52
100349,0.0139,2.267,2.5251,0.6622,0.6115,1,52
101463,0.016,2.544,2.3667,0.7007,0.4764,1,52
122150,0.0159,2.6903,2.517,0.7546,0.5019,1,52
95220,0.0108,2.2183,2.0649,0.7026,0.5453,1,26
104451,0.0127,1.9385,2.2993,0.7007,0.6515,1,26
119012,0.0113,2.8116,2.4285,0.8021,0.4925,1,26
93674,0.0129,2.0271,2.1057,0.6983,0.4936,1,26
116372,0.0126,2.4718,2.4687,0.8053,0.4378,0,28
113759,0.0141,2.7004,2.6548,0.691,0.5433,1,52
102562,0.0149,2.4559,2.5081,0.6659,0.5395,1,52
88922,0.009,2.0689,2.236,0.7286,0.5441,1,52
98733,0.0123,2.2517,2.219,0.6979,0.5114,0,26
94667,0.0107,1.9458,2.1463,0.7175,0.5808,0,26
134762,0.0151,2.9721,2.7385,0.7782,0.4477,1,26
157321,0.0207,2.9163,2.9116,0.655,0.4859,0,26
106417,0.0136,2.2403,2.4284,0.7532,0.4956,0,28
112692,0.0144,2.3654,2.8388,0.7222,0.3583,0,19
100906,0.0117,2.1526,2.2999,0.6701,0.4388,1,19
138642,0.016,2.7881,2.6462,0.7713,0.3824,0,19
96277,0.0112,2.1754,2.2235,0.7395,0.3829,1,19
118421,0.0173,2.5143,2.4474,0.6607,0.577,0,31
109363,0.0139,2.2963,2.3656,0.7255,0.5243,1,31
120870,0.0179,2.4432,2.8368,0.687,0.5564,1,31
120870,0.0179,2.4432,2.8368,0.687,0.5564,1,31
114968,0.0104,2.6121,2.3824,0.8173,0.4614,0,31
102801,0.0124,2.2233,2.3268,0.7639,0.47,0,28
102682,0.0124,2.2019,2.033,0.7211,0.5101,1,52
102953,0.0129,2.2882,2.3321,0.6549,0.6099,1,52
107891,0.0148,2.4183,2.3003,0.6696,0.4579,1,52
98331,0.0097,1.9626,2.3281,0.7471,0.5068,1,52
98331,0.0097,1.9626,2.3281,0.7471,0.5068,1,52
130238,0.0184,2.8785,2.6684,0.7559,0.409,0,19
106502,0.0119,2.5959,2.2596,0.781,0.2943,1,19
159707,0.0228,3.1475,2.6143,0.6857,0.3494,0,19
98437,0.0118,2.2083,2.2133,0.7355,0.5219,0,31
120813,0.0122,2.7194,2.4425,0.7822,0.5238,0,31
123208,0.0138,2.6975,2.4257,0.6851,0.3949,1,31
113962,0.0139,2.4345,2.5588,0.7218,0.4558,0,27
127246,0.0164,2.8603,2.617,0.7521,0.4967,0,27
102535,0.0133,2.1662,2.3083,0.7038,0.5725,1,52
116451,0.0148,2.7246,2.4718,0.7493,0.497,1,52
119165,0.0164,2.3253,2.7084,0.6975,0.6759,1,52
117655,0.0162,2.5151,2.5698,0.7482,0.4374,0,31
154225,0.0188,2.7805,2.8262,0.7543,0.4975,0,31
136276,0.0171,2.7621,2.7263,0.7898,0.4609,0,31
135207,0.0201,2.5355,2.7995,0.712,0.566,1,26
129278,0.0191,2.6336,2.56,0.684,0.5257,1,26
130700,0.0191,2.3743,3.2408,0.6861,0.6225,1,26
113013,0.0143,2.5579,2.3491,0.7415,0.4937,1,26
97106,0.0113,2.2104,2.1878,0.7452,0.5813,0,52
97106,0.0113,2.2104,2.1878,0.7452,0.5813,0,52
96004,0.0103,1.9723,2.1646,0.742,0.6137,1,52
89839,0.0074,2.0147,2.05,0.7897,0.4719,1,52
112509,0.0147,2.2833,2.4326,0.7209,0.5555,0,28
113338,0.0151,2.3251,2.5533,0.6868,0.4366,0,28
137028,0.0179,2.5653,2.8767,0.7556,0.4059,0,28
97074,0.0113,2.0611,2.2473,0.7305,0.4962,0,28
135011,0.018,2.7194,2.6979,0.7644,0.4411,0,31
106635,0.0156,2.2888,2.2923,0.692,0.4444,0,31
117682,0.0153,2.2584,2.8707,0.6676,0.4935,1,31
138358,0.0189,2.5974,2.8766,0.7245,0.5017,1,26
135061,0.0177,2.5957,2.8986,0.7309,0.4647,1,26
132650,0.0193,2.4751,2.812,0.684,0.6102,1,26
138437,0.0193,2.7406,2.6612,0.7206,0.4995,0,26
80633,0.0079,2.1571,1.918,0.6984,0.4672,0,28
85437,0.0097,1.7147,2.2384,0.6703,0.6395,0,28
85437,0.0097,1.7147,2.2384,0.6703,0.6395,0,28
141468,0.0198,2.8085,2.6532,0.7029,0.4804,1,26
196636,0.0295,3.2258,3.222,0.6711,0.4632,0,26
137314,0.0184,2.8091,2.748,0.7451,0.5351,1,26
94337,0.0105,1.9979,2.2147,0.7112,0.5416,0,28
95897,0.0128,2.3738,2.1382,0.6924,0.4457,1,28
145811,0.0203,2.9095,2.4067,0.6754,0.4281,0,28
111499,0.0151,2.3827,2.4098,0.7411,0.486,0,27
93125,0.0114,2.1837,2.1982,0.7397,0.466,0,27
90313,0.0103,2.203,1.8584,0.7153,0.4145,0,27
115502,0.0142,2.6206,2.5299,0.7113,0.5317,1,52
106115,0.0136,2.1843,2.3883,0.7436,0.5514,0,52
115723,0.0126,2.5879,2.4884,0.7148,0.6043,1,52
117599,0.011,2.6736,2.4576,0.8166,0.4628,1,52
92489,0.0105,2.1469,2.1362,0.7251,0.4218,0,27
131491,0.0179,2.3896,3.1277,0.6554,0.5299,1,31
119586,0.0154,2.2764,2.832,0.6644,0.4904,1,31
115593,0.0148,2.4918,2.504,0.7237,0.4822,1,31
136532,0.0196,2.6811,2.9072,0.6582,0.6135,1,31
142027,0.0213,2.698,2.679,0.645,0.5511,1,26
157239,0.0241,2.8859,3.3631,0.6695,0.6333,1,26
137912,0.0149,2.8334,2.7187,0.7681,0.5243,0,26
134904,0.0184,2.5246,2.8416,0.7043,0.4771,0,31
98349,0.0116,2.2862,2.1059,0.6701,0.4829,0,31
88198,0.0096,2.0434,2.0661,0.7569,0.576,0,28
103827,0.0065,2.2848,2.2417,0.8536,0.3911,0,28
102235,0.0129,1.9516,2.6122,0.6608,0.5664,1,52
126924,0.014,2.7426,2.5186,0.6783,0.4074,1,52
99612,0.0109,2.2166,2.0926,0.7029,0.6055,1,52
97251,0.0128,1.9983,2.51,0.6352,0.6304,1,52
85632,0.0087,2.1088,2.0686,0.6769,0.4765,0,28
84321,0.0087,1.8052,2.0015,0.7645,0.5554,0,28
96182,0.0117,2.325,2.0807,0.6971,0.5268,0,28
111220,0.0152,2.1725,2.754,0.6726,0.5001,0,27
111220,0.0152,2.1725,2.754,0.6726,0.5001,0,27
135429,0.0188,2.611,2.9035,0.6244,0.5788,1,26
129764,0.0176,2.4647,2.6594,0.7096,0.5865,0,26
125774,0.0166,2.3259,2.6559,0.6905,0.6109,0,26
102011,0.0137,2.2952,2.1821,0.6376,0.5468,0,31
92153,0.0099,1.7006,2.1846,0.6971,0.5673,1,31
96931,0.0117,2.3252,2.0657,0.6963,0.5121,0,31
95138,0.0114,2.1761,2.2006,0.7433,0.5269,0,28
166592,0.0247,2.8285,3.4049,0.6821,0.5496,1,26
154536,0.0221,2.8358,3.0636,0.7174,0.5443,0,26
158435,0.0245,2.8836,3.3513,0.6297,0.5968,1,26
167796,0.0244,3.0387,3.0959,0.7326,0.5439,1,26
147615,0.0211,2.8018,2.862,0.6683,0.481,1,26
177349,0.0265,3.1142,2.8136,0.6701,0.452,0,26
107336,0.0134,2.1026,2.7034,0.6528,0.5951,1,52
107336,0.0134,2.1026,2.7034,0.6528,0.5951,1,52
99476,0.0121,1.9322,2.5428,0.6493,0.6638,1,52
104738,0.0123,2.534,2.2047,0.7492,0.4587,1,52
104738,0.0123,2.534,2.2047,0.7492,0.4587,1,52
104829,0.0129,2.3144,2.2864,0.7412,0.5358,1,52
115403,0.015,2.7867,2.3965,0.7399,0.4582,1,52
116309,0.0129,2.5969,2.4504,0.7254,0.5894,1,52
124010,0.0136,2.8475,2.4838,0.7605,0.5255,1,52
103790,0.012,2.3023,2.3433,0.7077,0.5129,1,31
97341,0.0121,2.2181,2.2196,0.7226,0.5891,1,31
98402,0.0111,2.1797,2.3244,0.6881,0.5286,0,31
114640,0.0143,2.6436,2.4099,0.7555,0.4999,1,52
121486,0.012,2.728,2.4741,0.7986,0.5093,1,52
90115,0.0087,1.7079,2.1314,0.7808,0.5222,1,52
94057,0.0105,2.1993,2.1614,0.7646,0.5171,1,52
130855,0.0165,2.8022,2.6651,0.779,0.4787,1,31
108798,0.014,2.2865,2.4151,0.6462,0.6437,0,31
129616,0.0173,2.6813,2.5791,0.7382,0.4584,0,31
92325,0.0105,2.1767,2.1431,0.6874,0.4584,0,27
131123,0.0172,2.5281,2.7748,0.6936,0.5454,1,26
129268,0.0177,2.514,2.6898,0.7131,0.5928,1,26
128319,0.016,2.4686,2.7293,0.7274,0.5033,1,26
125954,0.0166,2.4764,2.6513,0.7242,0.5425,0,26
170666,0.0252,3.0503,3.4159,0.677,0.5987,1,26
109180,0.0145,2.3185,2.1787,0.6737,0.5128,0,27
113666,0.0146,2.4242,2.5029,0.7541,0.552,1,31
161550,0.023,3.0412,2.5242,0.6798,0.5149,0,31
103215,0.0129,2.2582,2.2909,0.7254,0.5696,1,31
120251,0.0131,2.4967,2.4923,0.7853,0.5464,1,52
108250,0.014,2.2359,2.512,0.7364,0.6398,1,52
90690,0.0112,2.0537,2.0747,0.6113,0.5299,1,52
103858,0.0106,2.3505,2.2149,0.8242,0.4644,0,27
126475,0.0173,2.3749,2.7365,0.7348,0.5663,1,52
138559,0.015,2.9211,2.7645,0.7674,0.4553,1,52
130464,0.0152,2.7856,2.5507,0.7044,0.4696,0,52
96075,0.0113,2.2317,2.1532,0.7643,0.5126,1,31
127995,0.0142,2.7711,2.5365,0.6812,0.4106,0,31
102100,0.0123,2.2141,2.252,0.7434,0.5952,1,31
173140,0.0248,2.8543,3.439,0.6976,0.5608,1,26
130936,0.018,2.5795,2.7797,0.6516,0.5832,1,26
142276,0.0161,2.9191,2.7985,0.7675,0.5334,1,26
98885,0.0117,2.2054,2.28,0.6467,0.583,0,28
87797,0.0097,1.8947,2.0623,0.7192,0.5694,0,28
96767,0.0109,2.2167,2.1142,0.6889,0.5618,1,31
157452,0.0222,3.0223,2.5228,0.6897,0.4862,0,31
101888,0.0114,2.2582,2.2775,0.7062,0.5338,0,28
157729,0.0228,2.992,2.5204,0.6733,0.5092,0,28
115177,0.014,2.7069,2.4074,0.7699,0.5283,1,52
105657,0.012,2.3645,2.3516,0.6982,0.5709,1,52
112681,0.014,2.2961,2.4847,0.659,0.6223,1,52
126134,0.0127,2.7179,2.5282,0.7943,0.5808,1,52
105934,0.0125,2.3009,2.4244,0.7012,0.5324,0,28
98051,0.0097,2.2668,2.1363,0.8197,0.4526,0,27
129986,0.0187,2.5855,2.7815,0.7195,0.5222,1,52
131258,0.0146,2.7667,2.5768,0.6763,0.468,1,52
124286,0.0172,2.5789,2.6,0.7098,0.5156,1,52
116198,0.013,2.5881,2.4819,0.6983,0.5316,0,52
121899,0.0161,2.3758,2.5612,0.7211,0.5886,1,26
150754,0.0177,2.9576,2.771,0.6999,0.4953,0,26
130416,0.0166,2.5679,2.8005,0.6705,0.5635,0,26
103229,0.0129,2.2139,2.353,0.7278,0.4406,0,28
101000,0.0123,2.1889,2.2905,0.694,0.5619,0,31
116424,0.0155,2.7375,2.5019,0.742,0.4426,0,31
116424,0.0155,2.7375,2.5019,0.742,0.4426,0,31
130059,0.018,2.5677,2.6948,0.7046,0.5718,0,26
177041,0.0241,3.1078,3.1366,0.6693,0.4812,1,26
109333,0.0139,2.4205,2.4667,0.667,0.4777,1,52
124343,0.0123,2.7416,2.4677,0.7769,0.4971,1,52
135089,0.0154,2.7808,2.6192,0.6577,0.4365,0,52
119736,0.0135,2.4409,2.5272,0.7909,0.5459,0,27
84844,0.0095,1.7691,2.222,0.644,0.6036,0,27
90676,0.0104,1.9347,2.1712,0.7576,0.5959,0,27
124076,0.017,2.4888,2.654,0.738,0.4683,0,31
120569,0.0166,2.515,2.4859,0.6741,0.4609,0,31
99566,0.0119,1.953,2.5068,0.6841,0.5949,1,52
111375,0.0124,2.5107,2.4451,0.7591,0.5151,1,52
111375,0.0124,2.5107,2.4451,0.7591,0.5151,1,52
104630,0.0135,2.3401,2.3748,0.6575,0.5659,1,52
111422,0.014,2.4618,2.3373,0.7174,0.4575,1,52
111422,0.014,2.4618,2.3373,0.7174,0.4575,1,52
100003,0.0121,2.2068,2.1014,0.7185,0.5432,1,31
123630,0.0139,2.7762,2.462,0.6418,0.3817,0,31
112263,0.0141,2.2828,2.4924,0.7192,0.4681,0,31
151047,0.0224,2.8224,3.051,0.7068,0.5217,1,26
175856,0.0252,3.0768,2.7813,0.6877,0.5127,1,26
122893,0.0162,2.4548,2.3861,0.6536,0.5858,1,26
130774,0.017,2.909,2.6394,0.7583,0.4775,0,28
123087,0.0149,2.4393,2.7126,0.7543,0.4417,0,28
140889,0.0177,2.9557,2.6602,0.6605,0.448,0,28
117931,0.0147,2.4574,2.592,0.713,0.4674,0,28
147928,0.0176,2.7409,2.6974,0.7484,0.4638,0,28
117326,0.0138,2.4589,2.5872,0.729,0.4736,0,28
165321,0.0245,2.8925,3.3106,0.6926,0.4896,0,26
160517,0.024,2.8877,3.2337,0.7098,0.5438,1,26
137537,0.0188,2.5987,3.0419,0.7219,0.5639,1,26
111935,0.0133,2.6906,2.3934,0.7685,0.4646,0,31
129536,0.0137,2.69,2.418,0.7738,0.4607,0,31
106181,0.0132,2.0853,2.6248,0.6743,0.5078,1,28
119857,0.0133,2.6508,2.4959,0.7448,0.487,0,28
96945,0.0108,2.1003,2.43,0.7223,0.4247,0,28
138173,0.0162,2.6101,2.5836,0.7564,0.4584,1,28
121143,0.0151,2.7489,2.4834,0.7531,0.4846,1,52
118467,0.0165,2.3681,2.6616,0.7238,0.6905,1,52
114076,0.0146,2.604,2.3486,0.7319,0.5059,1,52
92525,0.0103,2.151,2.127,0.742,0.5768,0,31
124007,0.0136,2.8019,2.4258,0.6718,0.4048,1,31
97772,0.0113,2.2337,2.2944,0.6682,0.5532,0,31
97772,0.0113,2.2337,2.2944,0.6682,0.5532,0,31
105210,0.0134,2.2005,2.3854,0.638,0.6547,0,31
111089,0.0136,2.3163,2.42,0.7527,0.6027,1,52
169024,0.0247,3.0122,2.7155,0.6716,0.5115,0,52
112669,0.0132,2.4182,2.4863,0.6773,0.5466,0,52
110794,0.0152,2.3527,2.4578,0.7078,0.4847,0,28
107708,0.0125,2.2406,2.4183,0.7261,0.4611,0,28
130209,0.0186,2.5248,2.6992,0.6761,0.5937,1,52
136600,0.0161,2.8216,2.693,0.6771,0.4616,1,52
106864,0.0128,2.2094,2.4046,0.7489,0.5339,1,52
112700,0.0138,2.419,2.5053,0.682,0.5256,1,52
129091,0.0165,2.3767,2.7569,0.7283,0.5463,1,52
118395,0.0156,2.3783,2.6154,0.6414,0.57,0,52
118395,0.0156,2.3783,2.6154,0.6414,0.57,0,52
119758,0.0145,2.3299,2.6016,0.704,0.5202,0,52
115357,0.0156,2.3759,2.4939,0.6957,0.5809,1,52
153600,0.0206,2.7149,3.1875,0.7505,0.5016,1,52
172058,0.0227,3.1277,3.0613,0.6472,0.4907,0,52
164766,0.0249,3.066,3.1767,0.7153,0.5507,1,52
154738,0.0198,2.8682,2.8972,0.7306,0.4127,1,52
145746,0.0202,2.6551,2.7568,0.6785,0.5788,1,52
155589,0.0243,2.8847,3.3332,0.6526,0.5705,1,52
124662,0.0157,2.5635,2.672,0.6798,0.5147,1,52
117055,0.0156,2.4166,2.5152,0.712,0.5488,1,52
133845,0.0176,2.4814,2.8963,0.7088,0.5213,0,52
131757,0.017,2.7944,2.709,0.7296,0.5565,0,52
145890,0.0203,2.8994,2.4178,0.6842,0.4181,0,27
143563,0.0191,3.0422,2.7989,0.7547,0.4741,1,52
148903,0.0191,2.8913,2.8126,0.7357,0.4869,1,52
112815,0.0144,2.4877,2.304,0.6793,0.5175,1,52
123112,0.0165,2.214,2.8687,0.6473,0.6359,1,52
142158,0.0157,2.8434,2.7796,0.7759,0.5259,0,52
142158,0.0157,2.8434,2.7796,0.7759,0.5259,0,52
166391,0.0242,3.0657,3.194,0.7364,0.5533,1,52
136201,0.0142,2.883,2.6763,0.7951,0.4576,1,52
159928,0.0211,3.0892,2.859,0.6682,0.4395,0,52
159928,0.0211,3.0892,2.859,0.6682,0.4395,0,52
110060,0.0147,2.4324,2.2343,0.7035,0.5412,1,35
130618,0.0175,2.6996,2.6402,0.7498,0.4229,1,35
165564,0.0236,3.0873,2.6301,0.6857,0.4549,0,35
114460,0.0144,2.6086,2.4654,0.7282,0.297,0,35
114460,0.0144,2.6086,2.4654,0.7282,0.297,0,35
121338,0.0152,2.717,2.6243,0.7548,0.431,0,35
79384,0.0075,1.6403,1.956,0.6975,0.4802,1,35
104525,0.0126,2.177,2.3366,0.7396,0.4558,0,35
120737,0.0142,2.564,2.5413,0.7141,0.6125,1,35
106690,0.0119,2.5816,2.3941,0.7458,0.48,1,35
95379,0.0085,2.2121,2.1139,0.8518,0.3732,1,35
104113,0.0137,2.2113,2.3594,0.6302,0.5805,1,35
111247,0.0106,2.6298,2.347,0.7829,0.5109,0,35
131263,0.0179,2.6324,2.6955,0.7073,0.3694,0,35
123270,0.0174,2.529,2.4055,0.6863,0.4731,1,35
121442,0.0147,2.7616,2.6231,0.7092,0.4457,1,35
