id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION,start_date,end_date,wrong_selection,hint_used,hints_count,evaluation,evaluation_details,objects,distractors,background,theme,perspective,rotate_images,max_overlap,min_distance_from_border,min_size,max_size,earned_stars,max_stars_possible,ended_early,general_difficulty,adaptive,duration,background_difficulty
855172,134945,0.0174,2.8031,2.8525,0.7349,0.472,2022-04-18 18:20:35,2022-04-18 18:22:20,12,t,3,0,"hint used &  time (105s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_pirate.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/8_broom.png"" - 6 errs) --] ",7,13,58_40_10_bg2.png,FantasyOldKids,1,0,0.2,143,92,251,15,18,f,71,0,105,0
863199,101974,0.0132,2.3241,2.3445,0.7178,0.5279,2022-04-19 14:16:19,2022-04-19 14:17:03,0,f,0,1, time (44s) - OK & ,7,19,58_30_8_bg3.png,FantasyOldKids,1,1,0.2,71,100,180,15,18,f,34,1,44,0
884449,131162,0.0154,2.5969,2.6133,0.7978,0.4655,2022-04-22 09:28:23,2022-04-22 09:29:06,1,f,0,1," time (43s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_robot.png"" - 1 errs) --] ",7,13,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,143,92,251,15,18,f,20,0,43,0
887034,123796,0.0134,2.8972,2.4552,0.6714,0.2827,2022-04-22 11:00:53,2022-04-22 11:01:35,0,f,0,1, time (42s) - OK & ,4,7,90_15_5_bg6.png,Pirates,1,0,0.0,71,100,300,6,9,f,14,1,42,90
899237,135703,0.0165,2.7973,2.7473,0.7709,0.3753,2022-04-24 18:23:46,2022-04-24 18:24:41,7,f,0,0," time (55s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_wizard_2.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/45_magician_4.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/6_SNAIL.png"" - 2 errs) --] ",7,16,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,71,90,239,13,18,f,71,0,55,0
907621,113180,0.0164,2.318,2.486,0.7228,0.4988,2022-04-25 15:50:55,2022-04-25 15:52:18,8,t,2,0,"hint used &  time (83s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_mummy_2.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/40_mummy.png"" - 6 errs) --] ",7,13,58_30_8_bg3.png,FantasyOldKids,1,0,0.2,143,92,251,10,18,f,20,0,83,0
907807,103860,0.0138,2.2549,2.3089,0.6474,0.4671,2022-04-25 15:54:38,2022-04-25 15:55:29,1,t,1,0,"hint used &  time (51s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/25_duckWaving.png"" - 1 errs) --] ",7,16,65_33_7_bg5.png,Farm,1,0,0.2,71,90,239,13,18,f,20,0,51,0
908507,110067,0.0152,2.4825,2.4509,0.6665,0.4317,2022-04-25 18:07:14,2022-04-25 18:08:24,2,t,1,0,"hint used &  time (70s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/20_pigeon.png"" - 1 errs) -- (on object ""CityYoungKids/Items/60_dog.png"" - 1 errs) --] ",6,10,58_20_4_bg2.png,CityYoungKids,1,0,0.1,143,94,263,8,15,f,58,0,70,0
919557,107670,0.0129,1.9937,2.516,0.6859,0.4463,2022-04-27 13:38:05,2022-04-27 13:39:00,5,t,2,0,"hint used &  time (55s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/480_island3_pinkPalm.png"" - 2 errs) -- (on object ""Pirates/Items/10_crab.png"" - 1 errs) -- (on object ""Pirates/Items/30_seagull.png"" - 1 errs) -- (on object ""Pirates/Items/60_pirateWithparot.png"" - 1 errs) --] ",6,10,66_50_17_bg3.png,Pirates,1,0,0.1,143,94,263,5,15,f,58,0,55,0
923755,100669,0.0124,2.4814,2.1725,0.7058,0.3611,2022-04-28 11:35:19,2022-04-28 11:35:50,0,f,0,1, time (31s) - OK & ,4,7,65_100_10_bg9.png,Farm,1,0,0.0,143,100,300,6,9,f,14,1,31,90
937245,113338,0.0134,2.4819,2.2762,0.7389,0.4537,2022-05-01 13:00:40,2022-05-01 13:01:33,5,t,1,0,"hint used &  time (53s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/5_KEYSTOP.png"" - 3 errs) -- (on object ""Farm/Items/250_horse_onFrontFeet.png"" - 2 errs) --] ",5,11,70_50_10_bg7.png,Farm,1,1,0.2,153,100,300,7,12,f,47,1,53,90
1006879,127111,0.0172,2.5309,2.6071,0.6966,0.578,2022-05-11 13:12:53,2022-05-11 13:14:07,13,t,2,0,"hint used &  time (74s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_SNAIL.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/40_blazon.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/8_broom.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_AXE.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/30_swan_4.png"" - 7 errs) --] ",10,29,60_80_15_bg9.png,FantasyOldKids,0,1,0.2,71,100,180,16,27,f,62,1,74,90
1012401,124048,0.0171,2.5277,2.3539,0.6852,0.5905,2022-05-12 15:01:32,2022-05-12 15:02:33,5,t,2,0,"hint used &  time (61s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 4 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/300_hotairballoon.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/2000_castle.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/50_robot.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/300_dragon.png"" - 1 errs) --] ",10,29,60_50_10_bg10.png,FantasyOldKids,0,1,0.2,71,100,180,16,27,f,62,1,61,90
1090167,113995,0.0151,2.2539,2.4563,0.6967,0.6255,2022-05-25 10:55:50,2022-05-25 10:57:03,24,t,3,0,"hint used &  time (73s) - OK &  2 or more mistakes on 4 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_map.png"" - 15 errs) -- (on object ""FantasyOldKids/Items/40_devil.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/10_woodoodoll.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/10_torch.png"" - 4 errs) --] ",9,27,60_80_15_bg9.png,FantasyOldKids,0,1,0.4,71,100,180,14,24,f,62,1,73,90
1090370,149233,0.0209,2.9062,3.0288,0.6826,0.6496,2022-05-25 10:59:13,2022-05-25 11:00:09,5,t,3,0,"hint used &  time (56s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/35_boot.png"" - 2 errs) -- (on object ""CityOldKids/Items/60_dog.png"" - 2 errs) -- (on object ""CityOldKids/Items/40_shoppingBag.png"" - 1 errs) --] ",9,24,58_50_7_bg5.png,CityOldKids,0,0,0.4,71,100,180,14,24,f,62,1,56,90
1130918,100771,0.0121,2.2257,2.3013,0.7437,0.5315,2022-07-15 11:19:12,2022-07-15 11:21:39,3,t,1,0,"hint used &  acceptable time (128s) exceeded (147s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_PADLK.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_knight_3.png"" - 2 errs) --] ",8,20,60_80_15_bg9.png,FantasyOldKids,0,1,0.2,71,100,180,13,21,f,61,1,147,90
1136367,125459,0.0182,2.3323,2.6514,0.6805,0.6541,2022-07-31 09:31:14,2022-07-31 09:31:58,0,f,0,1, time (44s) - OK & ,7,19,74_50_10_bg3.png,CityOldKids,1,0,0.4,71,100,180,15,18,f,61,1,44,0
1140232,106729,0.0135,2.2761,2.2661,0.6829,0.5174,2022-08-07 19:39:10,2022-08-07 19:39:54,0,f,0,1, time (44s) - OK & ,7,19,65_33_7_bg5.png,Farm,1,0,0.2,71,100,180,15,18,f,61,1,44,0
1201348,98417,0.0115,2.0798,2.1829,0.7124,0.5207,2022-09-22 10:21:57,2022-09-22 10:22:30,0,f,0,1, time (33s) - OK & ,6,12,74_50_10_bg3.png,CityOldKids,1,0,0.4,71,100,180,12,15,f,35,1,33,0
1222803,149034,0.0213,2.6013,3.0,0.7036,0.5943,2022-09-28 12:34:33,2022-09-28 12:35:49,0,f,0,1, time (76s) - OK & ,9,24,60_80_15_bg9.png,FantasyOldKids,0,0,0.4,71,100,180,21,24,f,89,1,76,90
1227601,134712,0.014,2.8136,2.6771,0.7879,0.5287,2022-09-29 18:59:32,2022-09-29 19:00:15,0,f,0,1, time (43s) - OK & ,9,26,75_30_6_bg8.png,Farm,0,1,0.4,71,100,180,21,24,f,89,1,43,90
1283559,107783,0.017,2.2988,2.9669,0.6791,0.4942,2022-10-11 17:48:40,2022-10-11 17:49:16,0,f,0,1, time (36s) - OK & ,6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,128,94,263,12,15,f,54,0,36,0
1298804,119072,0.0163,2.3788,2.6745,0.7273,0.6329,2022-10-13 13:37:10,2022-10-13 13:38:34,1,f,0,1," time (84s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/390_swingset.png"" - 1 errs) --] ",8,20,73_50_15_bg4.png,CityOldKids,0,1,0.4,71,100,180,15,21,f,35,1,84,90
1308609,97638,0.0149,2.4174,2.546,0.7342,0.3819,2022-10-16 18:03:37,2022-10-16 18:04:45,2,t,1,0,"hint used &  time (68s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/70_waiter.png"" - 2 errs) --] ",5,7,73_50_15_bg4.png,CityOldKids,1,0,0.1,128,96,276,6,12,f,0,0,68,0
1362162,155222,0.0218,3.0548,2.9398,0.7381,0.4632,2022-10-29 11:37:15,2022-10-29 11:38:29,1,f,0,1," time (74s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/40_pottedPlant1.png"" - 1 errs) --] ",10,30,70_50_10_bg7.png,Farm,0,0,0.4,71,100,180,24,27,f,89,1,74,90
1555231,118145,0.0199,2.5496,2.7625,0.6629,0.4175,2022-12-08 18:49:15,2022-12-08 18:50:31,5,t,1,0,"hint used &  time (76s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/5_KEYSTOP.png"" - 5 errs) --] ",8,19,52_20_7_bg4.png,Pirates,0,0,0.3,64,88,227,16,21,f,54,0,76,0
1574943,131013,0.0189,2.9837,2.7894,0.6735,0.3753,2022-12-11 17:17:44,2022-12-11 17:19:12,6,t,3,0,"hint used &  time (88s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/270_dolphin_curled.png"" - 2 errs) -- (on object ""Pirates/Items/4_shell3.png"" - 1 errs) -- (on object ""Pirates/Items/750_submarine4.png"" - 2 errs) -- (on object ""Pirates/Items/9_SCORP030.png"" - 1 errs) --] ",7,17,90_15_5_bg6.png,Pirates,1,0,0.4,128,100,180,9,18,f,28,1,88,90
1576211,128111,0.0149,2.6913,2.5856,0.8097,0.4092,2022-12-15 09:54:33,2022-12-15 09:55:39,0,f,0,1, time (66s) - OK & ,7,16,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,71,90,239,15,18,f,0,0,66,0
1594322,183858,0.0248,3.0316,2.702,0.673,0.4972,2022-12-19 20:06:45,2022-12-19 20:10:34,3,f,0,0," acceptable time (160s) exceeded (229s) &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/21_FLASH030.png"" - 1 errs) -- (on object ""Pirates/Items/40_pirateGirl.png"" - 1 errs) -- (on object ""Pirates/Items/750_submarine4.png"" - 1 errs) --] ",10,28,90_15_4_bg7.png,Pirates,0,1,0.4,76,100,180,15,27,f,68,1,229,90
1882269,104761,0.0108,2.2507,2.2812,0.6735,0.5085,2023-03-25 17:05:43,2023-03-25 17:06:37,2,t,1,0,"hint used &  time (54s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_crown.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/45_magician.png"" - 1 errs) --] ",7,17,70_50_10_bg6.png,FantasyOldKids,1,1,0.4,76,100,180,10,18,f,31,1,54,90
1997089,165657,0.0217,2.6957,3.1846,0.7188,0.5292,2023-04-26 19:11:02,2023-04-26 19:12:38,3,t,2,0,"hint used &  time (96s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_ANCHR.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_rug.png"" - 2 errs) --] ",10,29,57_60_10_bg8.png,FantasyOldKids,0,0,0.4,76,100,180,21,27,f,77,1,96,90
2169496,69974,0.0065,1.7967,1.887,0.6601,0.4694,2023-07-04 12:20:22,2023-07-04 12:20:32,0,f,0,1, time (10s) - OK & ,3,1,63_35_5_bg8.png,CityOldKids,1,0,0.0,143,100,300,3,6,f,59,0,10,0
2169534,60881,0.0079,1.6578,1.6564,0.7011,0.3643,2023-07-04 12:21:05,2023-07-04 12:21:18,0,f,0,1, time (13s) - OK & ,3,1,52_20_7_bg4.png,Pirates,1,0,0.0,143,100,300,3,6,f,59,0,13,0
2176170,126599,0.0186,2.5698,2.666,0.7311,0.5144,2023-07-10 16:32:07,2023-07-10 16:32:45,1,f,0,1," time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/80_unicorn.png"" - 1 errs) --] ",5,10,60_80_15_bg9.png,FantasyOldKids,1,0,0.4,71,100,300,7,12,f,35,1,38,90
2182190,104022,0.0115,2.0139,2.3981,0.7334,0.4197,2023-07-17 12:30:27,2023-07-17 12:31:00,0,f,0,1, time (33s) - OK & ,5,10,66_50_17_bg3.png,Pirates,1,0,0.4,71,100,300,9,12,f,35,1,33,0
2190807,101639,0.0119,2.4587,2.2286,0.7551,0.3915,2023-07-31 18:54:08,2023-07-31 18:54:51,0,f,0,1, time (43s) - OK & ,6,14,70_50_10_bg7.png,Farm,1,1,0.4,143,100,180,12,15,f,35,1,43,90
2227797,117332,0.0177,2.2733,2.5737,0.6791,0.5208,2023-09-05 20:04:20,2023-09-05 20:05:04,0,f,0,1, time (44s) - OK & ,5,10,52_20_7_bg4.png,Pirates,0,0,0.4,71,100,300,9,12,f,21,1,44,0
2238113,83381,0.0101,1.7755,2.2516,0.6563,0.5939,2023-09-11 19:35:43,2023-09-11 19:37:16,0,f,0,1, time (93s) - OK & ,6,12,58_30_8_bg9.png,CityYoungKids,1,1,0.4,71,100,180,12,15,f,21,1,93,0
2305442,70328,0.0059,1.5657,1.8082,0.8073,0.5392,2023-10-20 10:48:49,2023-10-20 10:49:06,1,f,0,0," time (17s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1800_crane.png"" - 1 errs) --] ",3,1,74_50_10_bg3.png,CityOldKids,1,0,0.0,143,100,300,2,6,f,19,0,17,0
2305481,57096,0.0028,1.1773,1.5992,0.8914,0.3505,2023-10-20 10:49:42,2023-10-20 10:49:58,0,f,0,1, time (16s) - OK & ,3,1,66_50_17_bg3.png,Pirates,1,0,0.0,143,100,300,3,6,f,19,0,16,0
2330980,103278,0.0134,2.2513,2.4933,0.7253,0.536,2023-10-28 11:00:24,2023-10-28 11:02:21,2,f,0,0," acceptable time (80s) exceeded (117s) &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/20_squirrelClimbing.png"" - 1 errs) -- (on object ""CityYoungKids/Items/40_handbag.png"" - 1 errs) --] ",5,7,73_50_15_bg4.png,CityYoungKids,1,0,0.1,143,96,276,7,12,f,27,0,117,0
2336300,110988,0.012,2.6347,2.4457,0.7279,0.5208,2023-10-29 17:37:27,2023-10-29 17:38:24,1,f,0,1," time (57s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/1000_firetruck.png"" - 1 errs) --] ",5,7,58_50_7_bg5.png,CityYoungKids,1,0,0.1,143,96,276,6,12,f,27,0,57,0
1000792,152004,0.0216,2.9223,3.1906,0.7079,0.5402,2022-05-11 09:53:24,2022-05-11 09:54:43,2,f,0,1," time (79s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/5_wand.png"" - 2 errs) --] ",9,23,58_40_10_bg2.png,FantasyOldKids,0,0,0.3,71,86,215,19,24,f,24,0,79,0
1003299,143720,0.0221,2.7812,3.1317,0.675,0.544,2022-05-11 11:05:08,2022-05-11 11:07:11,14,t,3,-1,"hint used &  acceptable time (112s) exceeded (123s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/40_flowers.png"" - 8 errs) -- (on object ""CityOldKids/Items/30_duck.png"" - 6 errs) --] ",7,16,58_20_4_bg2.png,CityOldKids,1,0,0.2,71,90,239,13,18,f,43,0,123,0
1055285,146929,0.021,2.9202,2.8883,0.7334,0.4199,2022-05-19 15:12:18,2022-05-19 15:13:12,3,t,1,0,"hint used &  time (54s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/2_apron.png"" - 2 errs) -- (on object ""Farm/Items/10_bellFlowers.png"" - 1 errs) --] ",9,25,70_50_10_bg7.png,Farm,0,0,0.2,71,100,180,16,24,f,62,1,54,90
1060388,126879,0.0166,2.6374,2.527,0.7282,0.4676,2022-05-20 13:40:07,2022-05-20 13:41:04,1,f,0,1," time (57s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/70_dogTurning.png"" - 1 errs) --] ",9,26,70_50_10_bg7.png,Farm,0,1,0.2,71,100,180,19,24,f,62,1,57,90
1071590,140898,0.0202,2.7027,2.8785,0.7392,0.4945,2022-05-23 10:13:38,2022-05-23 10:14:55,13,t,2,0,"hint used &  time (77s) - OK &  2 or more mistakes on 4 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_LAMP4.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/45_girlwitch.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/45_magician.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/60_bat_2.png"" - 4 errs) --] ",9,26,60_80_15_bg9.png,FantasyOldKids,0,0,0.2,71,100,180,14,24,f,62,1,77,90
1071708,134803,0.0191,2.8259,2.648,0.6955,0.4428,2022-05-23 10:15:29,2022-05-23 10:16:50,10,t,3,0,"hint used &  time (81s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Farm/Items/20_spade.png"" - 1 errs) -- (on object ""Farm/Items/50_wateringCan_differentColor.png"" - 3 errs) -- (on object ""Farm/Items/9_eggs.png"" - 6 errs) --] ",9,27,65_100_10_bg9.png,Farm,0,0,0.2,71,100,180,15,24,f,62,1,81,90
1089413,130231,0.0174,2.4898,2.7081,0.6364,0.4556,2022-05-25 09:50:13,2022-05-25 09:52:33,2,t,1,0,"hint used &  time (140s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/13_spreyBottle.png"" - 1 errs) -- (on object ""Farm/Items/12_orange.png"" - 1 errs) --] ",9,23,75_25_7_bg3.png,Farm,0,0,0.3,71,86,215,15,24,f,24,0,140,0
1092019,124279,0.0144,2.8426,2.4063,0.7074,0.2974,2022-05-25 10:58:45,2022-05-25 10:59:48,11,f,0,0," time (63s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/35_bomb.png"" - 11 errs) --] ",4,6,90_15_5_bg6.png,Pirates,1,0,0.0,143,100,300,4,9,f,14,1,63,90
1095538,128460,0.0175,2.5256,2.6621,0.7145,0.582,2022-05-25 14:53:01,2022-05-25 14:53:48,0,f,0,1, time (47s) - OK & ,10,29,60_80_15_bg9.png,FantasyOldKids,0,1,0.2,71,100,180,24,27,f,57,1,47,90
1104630,174889,0.0236,2.9918,2.6533,0.6744,0.5134,2022-05-28 14:36:19,2022-05-28 14:51:47,22,t,3,-1,"hint used &  acceptable time (144s) exceeded (928s) &  2 or more mistakes on 4 item(s) &  any mistake on 7 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/250_palm6.png"" - 3 errs) -- (on object ""Pirates/Items/27_hook.png"" - 1 errs) -- (on object ""Pirates/Items/6_shell1.png"" - 1 errs) -- (on object ""Pirates/Items/60_pirateWithparot.png"" - 7 errs) -- (on object ""Pirates/Items/22_parrot3.png"" - 6 errs) -- (on object ""Pirates/Items/12_compass.png"" - 1 errs) -- (on object ""Pirates/Items/6_GLAS4TOP.png"" - 3 errs) --] ",9,26,90_15_4_bg7.png,Pirates,0,1,0.4,76,100,180,9,24,f,60,1,928,90
1109761,135998,0.0193,2.4441,2.8683,0.7015,0.6622,2022-05-29 20:31:54,2022-05-29 20:33:35,14,t,1,0,"hint used &  time (101s) - OK &  2 or more mistakes on 4 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/40_shoppingBag.png"" - 5 errs) -- (on object ""CityOldKids/Items/1400_house.png"" - 3 errs) -- (on object ""CityOldKids/Items/1500_truck.png"" - 3 errs) -- (on object ""CityOldKids/Items/40_flowers.png"" - 3 errs) --] ",7,19,73_50_15_bg4.png,CityOldKids,0,0,0.4,153,100,180,7,18,f,66,1,101,90
1119577,140180,0.0175,2.8517,2.7883,0.773,0.4522,2022-06-08 16:50:45,2022-06-08 16:57:33,15,t,3,-1,"hint used &  acceptable time (112s) exceeded (408s) &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_blazon.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/300_dragon.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_AXE.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/30_cat.png"" - 5 errs) --] ",7,16,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,71,90,239,8,18,f,13,0,408,0
1134687,124437,0.017,2.571,2.4354,0.6927,0.4949,2022-07-26 09:09:21,2022-07-26 09:10:52,1,t,1,0,"hint used &  time (91s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_SCORP.png"" - 1 errs) --] ",8,20,60_50_10_bg10.png,FantasyOldKids,0,0,0.2,71,100,180,18,21,f,61,1,91,90
1134768,133795,0.0193,2.5996,3.0,0.6672,0.5322,2022-07-26 09:11:19,2022-07-26 09:12:47,4,t,3,0,"hint used &  time (88s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1260_windTurbine.png"" - 1 errs) -- (on object ""CityOldKids/Items/280_slide.png"" - 1 errs) -- (on object ""CityOldKids/Items/500_flowerShop.png"" - 2 errs) --] ",8,21,63_35_5_bg8.png,CityOldKids,0,0,0.2,71,100,180,13,21,f,61,1,88,90
1136247,123721,0.0177,2.459,2.6838,0.7217,0.5161,2022-07-31 09:28:44,2022-07-31 09:29:51,5,t,1,0,"hint used &  time (67s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_vampire.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/10_torch.png"" - 2 errs) --] ",7,19,60_80_15_bg9.png,FantasyOldKids,0,0,0.4,71,100,180,10,18,f,61,1,67,90
1140173,129740,0.0152,2.6249,2.6392,0.7919,0.5165,2022-08-07 19:37:51,2022-08-07 19:38:46,1,f,0,1," time (55s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_jewel.png"" - 1 errs) --] ",7,18,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,71,100,180,12,18,f,61,1,55,0
1140358,135240,0.0197,2.7128,2.7358,0.7029,0.4955,2022-08-07 19:41:29,2022-08-07 19:42:22,2,f,0,1," time (53s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_blazon.png"" - 2 errs) --] ",7,19,60_80_15_bg9.png,FantasyOldKids,1,0,0.4,71,100,180,13,18,f,61,1,53,90
1143355,128709,0.0168,2.5292,2.7521,0.6906,0.5544,2022-08-10 17:48:40,2022-08-10 17:49:58,0,f,0,1, time (78s) - OK & ,9,26,70_50_10_bg6.png,FantasyOldKids,0,1,0.4,71,100,180,21,24,f,89,1,78,90
1188122,129414,0.0184,2.648,2.5803,0.6697,0.5335,2022-09-14 16:51:31,2022-09-14 16:52:54,3,t,2,0,"hint used &  time (83s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/3_strawberry.png"" - 1 errs) -- (on object ""Farm/Items/5_onionPurple.png"" - 2 errs) --] ",10,28,65_100_10_bg9.png,Farm,0,1,0.4,71,100,180,21,27,f,61,1,83,90
1201296,105859,0.0128,2.3638,2.3854,0.7471,0.4963,2022-09-22 10:20:39,2022-09-22 10:21:34,0,f,0,1, time (55s) - OK & ,5,11,58_30_8_bg3.png,FantasyOldKids,1,0,0.4,71,100,300,9,12,f,35,1,55,0
1201408,94623,0.0125,2.1793,2.2207,0.6279,0.3327,2022-09-22 10:22:54,2022-09-22 10:23:54,2,t,1,0,"hint used &  time (60s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/1_bee.png"" - 1 errs) -- (on object ""Farm/Items/200_fence.png"" - 1 errs) --] ",6,13,75_25_7_bg3.png,Farm,1,0,0.4,71,100,180,7,15,f,35,1,60,0
1222897,157008,0.02,3.0436,3.1123,0.7521,0.4851,2022-09-28 12:36:51,2022-09-28 12:38:35,1,f,0,1," time (104s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/11_PLIER030.png"" - 1 errs) --] ",9,25,75_30_6_bg8.png,Farm,0,0,0.4,71,100,180,18,24,f,89,1,104,90
